1PP							3PP																								
PHASE		cycle	EXP TIME	video time	HR		PHASE		cycle	EXP TIME	video time	HR																			
BASELINE	static	0	  0:01:17	00:01:17	72		BASELINE	static	0	  0:01:17	00:01:17	65																			
BASELINE	static	0	  0:01:18	00:01:18	73		BASELINE	static	0	  0:01:18	00:01:18	65																			
BASELINE	static	0	  0:01:19	00:01:19	72		BASELINE	static	0	  0:01:19	00:01:19	66																			
BASELINE	static	0	  0:01:20	00:01:20	72		BASELINE	static	0	  0:01:20	00:01:20	66																			
BASELINE	static	0	  0:01:21	00:01:21	72		BASELINE	static	0	  0:01:21	00:01:21	66																			
BASELINE	static	0	  0:01:22	00:01:22	72		BASELINE	static	0	  0:01:22	00:01:22	66																			
BASELINE	static	0	  0:01:23	00:01:23	71		BASELINE	static	0	  0:01:23	00:01:23	66																			
BASELINE	static	0	  0:01:24	00:01:24	71		BASELINE	static	0	  0:01:24	00:01:24	67																			
BASELINE	static	0	  0:01:25	00:01:25	71		BASELINE	static	0	  0:01:25	00:01:25	67																			
BASELINE	static	0	  0:01:26	00:01:26	71		BASELINE	static	0	  0:01:26	00:01:26	67																			
BASELINE	static	0	  0:01:27	00:01:27	71		BASELINE	static	0	  0:01:27	00:01:27	67																			
BASELINE	static	0	  0:01:28	00:01:28	71		BASELINE	static	0	  0:01:28	00:01:28	67																			
BASELINE	static	0	  0:01:29	00:01:29	71		BASELINE	static	0	  0:01:29	00:01:29	67																			
BASELINE	static	0	  0:01:30	00:01:30	71		BASELINE	static	0	  0:01:30	00:01:30	67																			
BASELINE	static	0	  0:01:31	00:01:31	71		BASELINE	static	0	  0:01:31	00:01:31	67																			
BASELINE	static	0	  0:01:32	00:01:32	71		BASELINE	static	0	  0:01:32	00:01:32	68																			
BASELINE	static	0	  0:01:33	00:01:33	70		BASELINE	static	0	  0:01:33	00:01:33	67																			
BASELINE	static	0	  0:01:34	00:01:34	70		BASELINE	static	0	  0:01:34	00:01:34	67																			
BASELINE	static	0	  0:01:35	00:01:35	70		BASELINE	static	0	  0:01:35	00:01:35	68																			
BASELINE	static	0	  0:01:36	00:01:36	69		BASELINE	static	0	  0:01:36	00:01:36	68																			
BASELINE	static	0	  0:01:37	00:01:37	69		BASELINE	static	0	  0:01:37	00:01:37	67																			
BASELINE	static	0	  0:01:38	00:01:38	69		BASELINE	static	0	  0:01:38	00:01:38	67																			
BASELINE	static	0	  0:01:39	00:01:39	69		BASELINE	static	0	  0:01:39	00:01:39	68																			
BASELINE	static	0	  0:01:40	00:01:40	69		BASELINE	static	0	  0:01:40	00:01:40	68																			
BASELINE	static	0	  0:01:41	00:01:41	69		BASELINE	static	0	  0:01:41	00:01:41	68																			
BASELINE	static	0	  0:01:42	00:01:42	69		BASELINE	static	0	  0:01:42	00:01:42	67																			
BASELINE	static	0	  0:01:43	00:01:43	69		BASELINE	static	0	  0:01:43	00:01:43	67																			
BASELINE	static	0	  0:01:44	00:01:44	69		BASELINE	static	0	  0:01:44	00:01:44	67																			
BASELINE	static	0	  0:01:45	00:01:45	69		BASELINE	static	0	  0:01:45	00:01:45	67																			
BASELINE	static	0	  0:01:46	00:01:46	69		BASELINE	static	0	  0:01:46	00:01:46	67																			
BASELINE	static	0	  0:01:47	00:01:47	69		BASELINE	static	0	  0:01:47	00:01:47	67																			
BASELINE	static	0	  0:01:48	00:01:48	69		BASELINE	static	0	  0:01:48	00:01:48	67																			
BASELINE	static	0	  0:01:49	00:01:49	69		BASELINE	static	0	  0:01:49	00:01:49	66																			
BASELINE	static	0	  0:01:50	00:01:50	69		BASELINE	static	0	  0:01:50	00:01:50	66																			
BASELINE	static	0	  0:01:51	00:01:51	69		BASELINE	static	0	  0:01:51	00:01:51	66																			
BASELINE	static	0	  0:01:52	00:01:52	69		BASELINE	static	0	  0:01:52	00:01:52	67																			
BASELINE	static	0	  0:01:53	00:01:53	70		BASELINE	static	0	  0:01:53	00:01:53	67																			
BASELINE	static	0	  0:01:54	00:01:54	70		BASELINE	static	0	  0:01:54	00:01:54	68																			
BASELINE	static	0	  0:01:55	00:01:55	70		BASELINE	static	0	  0:01:55	00:01:55	68																			
BASELINE	static	0	  0:01:56	00:01:56	70		BASELINE	static	0	  0:01:56	00:01:56	68																			
BASELINE	static	0	  0:01:57	00:01:57	70		BASELINE	static	0	  0:01:57	00:01:57	68																			
BASELINE	static	0	  0:01:58	00:01:58	70		BASELINE	static	0	  0:01:58	00:01:58	69																			
BASELINE	static	0	  0:01:59	00:01:59	70		BASELINE	static	0	  0:01:59	00:01:59	70																			
BASELINE	static	0	  0:02:00	00:02:00	70		BASELINE	static	0	  0:02:00	00:02:00	70																			
BASELINE	static	0	  0:02:01	00:02:01	70		BASELINE	static	0	  0:02:01	00:02:01	70																			
BASELINE	static	0	  0:02:02	00:02:02	70		BASELINE	static	0	  0:02:02	00:02:02	70																			
BASELINE	static	0	  0:02:03	00:02:03	71		BASELINE	static	0	  0:02:03	00:02:03	70																			
BASELINE	static	0	  0:02:04	00:02:04	71		BASELINE	static	0	  0:02:04	00:02:04	70																			
BASELINE	static	0	  0:02:05	00:02:05	72		BASELINE	static	0	  0:02:05	00:02:05	70																			
BASELINE	static	0	  0:02:06	00:02:06	72		BASELINE	static	0	  0:02:06	00:02:06	71																			
BASELINE	static	0	  0:02:07	00:02:07	73		BASELINE	static	0	  0:02:07	00:02:07	71																			
BASELINE	static	0	  0:02:08	00:02:08	73		BASELINE	static	0	  0:02:08	00:02:08	71																			
BASELINE	static	0	  0:02:09	00:02:09	74		BASELINE	static	0	  0:02:09	00:02:09	71																			
BASELINE	static	0	  0:02:10	00:02:10	74		BASELINE	static	0	  0:02:10	00:02:10	71																			
BASELINE	static	0	  0:02:11	00:02:11	74		BASELINE	static	0	  0:02:11	00:02:11	71																			
BASELINE	static	0	  0:02:12	00:02:12	74		BASELINE	static	0	  0:02:12	00:02:12	71																			
BASELINE	static	0	  0:02:13	00:02:13	74		BASELINE	static	0	  0:02:13	00:02:13	71																			
BASELINE	static	0	  0:02:14	00:02:14	74		BASELINE	static	0	  0:02:14	00:02:14	72																			
BASELINE	static	0	  0:02:15	00:02:15	74		BASELINE	static	0	  0:02:15	00:02:15	72																			
BASELINE	static	0	  0:02:16	00:02:16	74		BASELINE	static	0	  0:02:16	00:02:16	73																			
BASELINE	static	0	  0:02:17	00:02:17	74		BASELINE	static	0	  0:02:17	00:02:17	73																			
BASELINE	static	0	  0:02:18	00:02:18	74		BASELINE	static	0	  0:02:18	00:02:18	73																			
BASELINE	static	0	  0:02:19	00:02:19	74		BASELINE	static	0	  0:02:19	00:02:19	73																			
BASELINE	static	0	  0:02:20	00:02:20	74		BASELINE	static	0	  0:02:20	00:02:20	73																			
BASELINE	static	0	  0:02:21	00:02:21	74		BASELINE	static	0	  0:02:21	00:02:21	73																			
BASELINE	static	0	  0:02:22	00:02:22	74		BASELINE	static	0	  0:02:22	00:02:22	73																			
BASELINE	static	0	  0:02:23	00:02:23	75		BASELINE	static	0	  0:02:23	00:02:23	73																			
BASELINE	static	0	  0:02:24	00:02:24	76		BASELINE	static	0	  0:02:24	00:02:24	73																			
BASELINE	static	0	  0:02:25	00:02:25	77		BASELINE	static	0	  0:02:25	00:02:25	73																			
BASELINE	static	0	  0:02:26	00:02:26	77		BASELINE	static	0	  0:02:26	00:02:26	74																			
BASELINE	static	0	  0:02:27	00:02:27	77		BASELINE	static	0	  0:02:27	00:02:27	73																			
BASELINE	static	0	  0:02:28	00:02:28	77		BASELINE	static	0	  0:02:28	00:02:28	73																			
BASELINE	static	0	  0:02:29	00:02:29	77		BASELINE	static	0	  0:02:29	00:02:29	72																			
BASELINE	static	0	  0:02:30	00:02:30	77		BASELINE	static	0	  0:02:30	00:02:30	72																			
BASELINE	static	0	  0:02:31	00:02:31	77		BASELINE	static	0	  0:02:31	00:02:31	72																			
BASELINE	static	0	  0:02:32	00:02:32	77		BASELINE	static	0	  0:02:32	00:02:32	71																			
BASELINE	static	0	  0:02:33	00:02:33	77		BASELINE	static	0	  0:02:33	00:02:33	71																			
BASELINE	static	0	  0:02:34	00:02:34	76		BASELINE	static	0	  0:02:34	00:02:34	72																			
BASELINE	static	0	  0:02:35	00:02:35	75		BASELINE	static	0	  0:02:35	00:02:35	73																			
BASELINE	static	0	  0:02:36	00:02:36	75		BASELINE	static	0	  0:02:36	00:02:36	73																			
BASELINE	static	0	  0:02:37	00:02:37	75		BASELINE	static	0	  0:02:37	00:02:37	72																			
BASELINE	static	0	  0:02:38	00:02:38	75		BASELINE	static	0	  0:02:38	00:02:38	72																			
BASELINE	static	0	  0:02:39	00:02:39	75		BASELINE	static	0	  0:02:39	00:02:39	71																			
BASELINE	static	0	  0:02:40	00:02:40	75		BASELINE	static	0	  0:02:40	00:02:40	71																			
BASELINE	static	0	  0:02:41	00:02:41	75		BASELINE	static	0	  0:02:41	00:02:41	70																			
BASELINE	static	0	  0:02:42	00:02:42	75		BASELINE	static	0	  0:02:42	00:02:42	70																			
BASELINE	static	0	  0:02:43	00:02:43	75		BASELINE	static	0	  0:02:43	00:02:43	70																			
BASELINE	static	0	  0:02:44	00:02:44	75		BASELINE	static	0	  0:02:44	00:02:44	71																			
BASELINE	static	0	  0:02:45	00:02:45	76		BASELINE	static	0	  0:02:45	00:02:45	71																			
BASELINE	static	0	  0:02:46	00:02:46	76		BASELINE	static	0	  0:02:46	00:02:46	71																			
BASELINE	static	0	  0:02:47	00:02:47	76		BASELINE	static	0	  0:02:47	00:02:47	70																			
BASELINE	static	0	  0:02:48	00:02:48	76		BASELINE	static	0	  0:02:48	00:02:48	70																			
BASELINE	static	0	  0:02:49	00:02:49	76		BASELINE	static	0	  0:02:49	00:02:49	70																			
BASELINE	static	0	  0:02:50	00:02:50	76		BASELINE	static	0	  0:02:50	00:02:50	70																			
BASELINE	static	0	  0:02:51	00:02:51	76		BASELINE	static	0	  0:02:51	00:02:51	70																			
BASELINE	static	0	  0:02:52	00:02:52	76		BASELINE	static	0	  0:02:52	00:02:52	69																			
BASELINE	static	0	  0:02:53	00:02:53	76		BASELINE	static	0	  0:02:53	00:02:53	69																			
BASELINE	static	0	  0:02:54	00:02:54	77		BASELINE	static	0	  0:02:54	00:02:54	69																			
BASELINE	static	0	  0:02:55	00:02:55	77		BASELINE	static	0	  0:02:55	00:02:55	69																			
BASELINE	static	0	  0:02:56	00:02:56	77		BASELINE	static	0	  0:02:56	00:02:56	68																			
BASELINE	static	0	  0:02:57	00:02:57	77		BASELINE	static	0	  0:02:57	00:02:57	68																			
BASELINE	static	0	  0:02:58	00:02:58	77		BASELINE	static	0	  0:02:58	00:02:58	68																			
BASELINE	static	0	  0:02:59	00:02:59	77		BASELINE	static	0	  0:02:59	00:02:59	68																			
BASELINE	static	0	  0:03:00	00:03:00	76		BASELINE	static	0	  0:03:00	00:03:00	68																			
BASELINE	static	0	  0:03:01	00:03:01	76		BASELINE	static	0	  0:03:01	00:03:01	68																			
BASELINE	static	0	  0:03:02	00:03:02	76		BASELINE	static	0	  0:03:02	00:03:02	68																			
BASELINE	static	0	  0:03:03	00:03:03	75		BASELINE	static	0	  0:03:03	00:03:03	68																			
BASELINE	static	0	  0:03:04	00:03:04	76		BASELINE	static	0	  0:03:04	00:03:04	68																			
BASELINE	static	0	  0:03:05	00:03:05	76		BASELINE	static	0	  0:03:05	00:03:05	68																			
BASELINE	static	0	  0:03:06	00:03:06	76		BASELINE	static	0	  0:03:06	00:03:06	68																			
BASELINE	static	0	  0:03:07	00:03:07	77		BASELINE	static	0	  0:03:07	00:03:07	68																			
BASELINE	static	0	  0:03:08	00:03:08	77		BASELINE	static	0	  0:03:08	00:03:08	69																			
BASELINE	static	0	  0:03:09	00:03:09	77		BASELINE	static	0	  0:03:09	00:03:09	69																			
BASELINE	static	0	  0:03:10	00:03:10	75		BASELINE	static	0	  0:03:10	00:03:10	69																			
BASELINE	static	0	  0:03:11	00:03:11	74		BASELINE	static	0	  0:03:11	00:03:11	70																			
BASELINE	static	0	  0:03:12	00:03:12	73		BASELINE	static	0	  0:03:12	00:03:12	69																			
BASELINE	static	0	  0:03:13	00:03:13	73		BASELINE	static	0	  0:03:13	00:03:13	69																			
BASELINE	static	0	  0:03:14	00:03:14	72		BASELINE	static	0	  0:03:14	00:03:14	69																			
BASELINE	static	0	  0:03:15	00:03:15	71		BASELINE	static	0	  0:03:15	00:03:15	68																			
BASELINE	static	0	  0:03:16	00:03:16	71		BASELINE	static	0	  0:03:16	00:03:16	68																			
BASELINE	static	0	  0:03:17	00:03:17	71		BASELINE	static	0	  0:03:17	00:03:17	68																			
BASELINE	static	0	  0:03:18	00:03:18	72		BASELINE	static	0	  0:03:18	00:03:18	67																			
BASELINE	static	0	  0:03:19	00:03:19	73		BASELINE	static	0	  0:03:19	00:03:19	67																			
BASELINE	static	0	  0:03:20	00:03:20	73		BASELINE	static	0	  0:03:20	00:03:20	67																			
BASELINE	static	0	  0:03:21	00:03:21	74		BASELINE	static	0	  0:03:21	00:03:21	68																			
BASELINE	static	0	  0:03:22	00:03:22	75		BASELINE	static	0	  0:03:22	00:03:22	68																			
BASELINE	static	0	  0:03:23	00:03:23	75		BASELINE	static	0	  0:03:23	00:03:23	68																			
BASELINE	static	0	  0:03:24	00:03:24	76		BASELINE	static	0	  0:03:24	00:03:24	68																			
BASELINE	static	0	  0:03:25	00:03:25	76		BASELINE	static	0	  0:03:25	00:03:25	69																			
BASELINE	static	0	  0:03:26	00:03:26	75		BASELINE	static	0	  0:03:26	00:03:26	70																			
BASELINE	static	0	  0:03:27	00:03:27	75		BASELINE	static	0	  0:03:27	00:03:27	70																			
BASELINE	static	0	  0:03:28	00:03:28	73		BASELINE	static	0	  0:03:28	00:03:28	70																			
BASELINE	static	0	  0:03:29	00:03:29	73		BASELINE	static	0	  0:03:29	00:03:29	72																			
BASELINE	static	0	  0:03:30	00:03:30	73		BASELINE	static	0	  0:03:30	00:03:30	72																			
BASELINE	static	0	  0:03:31	00:03:31	73		BASELINE	static	0	  0:03:31	00:03:31	72																			
BASELINE	static	0	  0:03:32	00:03:32	74		BASELINE	static	0	  0:03:32	00:03:32	73																			
BASELINE	static	0	  0:03:33	00:03:33	74		BASELINE	static	0	  0:03:33	00:03:33	73																			
BASELINE	static	0	  0:03:34	00:03:34	74		BASELINE	static	0	  0:03:34	00:03:34	73																			
BASELINE	static	0	  0:03:35	00:03:35	75		BASELINE	static	0	  0:03:35	00:03:35	73																			
BASELINE	static	0	  0:03:36	00:03:36	74		BASELINE	static	0	  0:03:36	00:03:36	73																			
BASELINE	static	0	  0:03:37	00:03:37	74		BASELINE	static	0	  0:03:37	00:03:37	72																			
BASELINE	static	0	  0:03:38	00:03:38	73		BASELINE	static	0	  0:03:38	00:03:38	72																			
BASELINE	static	0	  0:03:39	00:03:39	73		BASELINE	static	0	  0:03:39	00:03:39	72																			
BASELINE	static	0	  0:03:40	00:03:40	73		BASELINE	static	0	  0:03:40	00:03:40	71																			
BASELINE	static	0	  0:03:41	00:03:41	74		BASELINE	static	0	  0:03:41	00:03:41	70																			
BASELINE	static	0	  0:03:42	00:03:42	74		BASELINE	static	0	  0:03:42	00:03:42	70																			
BASELINE	static	0	  0:03:43	00:03:43	74		BASELINE	static	0	  0:03:43	00:03:43	70																			
BASELINE	static	0	  0:03:44	00:03:44	74		BASELINE	static	0	  0:03:44	00:03:44	70																			
BASELINE	static	0	  0:03:45	00:03:45	74		BASELINE	static	0	  0:03:45	00:03:45	69																			
BASELINE	static	0	  0:03:46	00:03:46	74		BASELINE	static	0	  0:03:46	00:03:46	69																			
BASELINE	static	0	  0:03:47	00:03:47	76		BASELINE	static	0	  0:03:47	00:03:47	70																			
BASELINE	static	0	  0:03:48	00:03:48	76		BASELINE	static	0	  0:03:48	00:03:48	69																			
BASELINE	static	0	  0:03:49	00:03:49	77		BASELINE	static	0	  0:03:49	00:03:49	69																			
BASELINE	static	0	  0:03:50	00:03:50	77		BASELINE	static	0	  0:03:50	00:03:50	69																			
BASELINE	static	0	  0:03:51	00:03:51	76		BASELINE	static	0	  0:03:51	00:03:51	68																			
BASELINE	static	0	  0:03:52	00:03:52	76		BASELINE	static	0	  0:03:52	00:03:52	68																			
BASELINE	static	0	  0:03:53	00:03:53	76		BASELINE	static	0	  0:03:53	00:03:53	67																			
BASELINE	static	0	  0:03:54	00:03:54	75		BASELINE	static	0	  0:03:54	00:03:54	67																			
BASELINE	static	0	  0:03:55	00:03:55	75		BASELINE	static	0	  0:03:55	00:03:55	68																			
BASELINE	static	0	  0:03:56	00:03:56	75		BASELINE	static	0	  0:03:56	00:03:56	67																			
BASELINE	static	0	  0:03:57	00:03:57	75		BASELINE	static	0	  0:03:57	00:03:57	67																			
BASELINE	static	0	  0:03:58	00:03:58	75		BASELINE	static	0	  0:03:58	00:03:58	67																			
BASELINE	static	0	  0:03:59	00:03:59	75		BASELINE	static	0	  0:03:59	00:03:59	67																			
BASELINE	static	0	  0:04:00	00:04:00	75		BASELINE	static	0	  0:04:00																					
																															
EXP	run	1	  0:00:00	00:00:00	72		EXP	run	1	  0:00:00	00:00:00	72																			
EXP	run	1	  0:00:01	00:00:01	71		EXP	run	1	  0:00:01	00:00:01	72																			
EXP	run	1	  0:00:02	00:00:02	71		EXP	run	1	  0:00:02	00:00:02	72																			
EXP	run	1	  0:00:03	00:00:03	71		EXP	run	1	  0:00:03	00:00:03	71																			
EXP	run	1	  0:00:04	00:00:04	71		EXP	run	1	  0:00:04	00:00:04	71																			
EXP	run	1	  0:00:05	00:00:05	71		EXP	run	1	  0:00:05	00:00:05	71																			
EXP	run	1	  0:00:06	00:00:06	72		EXP	run	1	  0:00:06	00:00:06	71																			
EXP	run	1	  0:00:07	00:00:07	72		EXP	run	1	  0:00:07	00:00:07	71																			
EXP	run	1	  0:00:08	00:00:08	72		EXP	run	1	  0:00:08	00:00:08	70																			
EXP	run	1	  0:00:09	00:00:09	72		EXP	run	1	  0:00:09	00:00:09	70																			
EXP	run	1	  0:00:10	00:00:10	72		EXP	run	1	  0:00:10	00:00:10	70																			
EXP	run	1	  0:00:11	00:00:11	72		EXP	run	1	  0:00:11	00:00:11	70																			
EXP	run	1	  0:00:12	00:00:12	73		EXP	run	1	  0:00:12	00:00:12	70																			
EXP	run	1	  0:00:13	00:00:13	73		EXP	run	1	  0:00:13	00:00:13	70																			
EXP	run	1	  0:00:14	00:00:14	74		EXP	run	1	  0:00:14	00:00:14	70																			
EXP	run	1	  0:00:15	00:00:15	74		EXP	run	1	  0:00:15	00:00:15	70																			
EXP	run	1	  0:00:16	00:00:16	74		EXP	run	1	  0:00:16	00:00:16	70																			
EXP	run	1	  0:00:17	00:00:17	74		EXP	run	1	  0:00:17	00:00:17	70																			
EXP	run	1	  0:00:18	00:00:18	74		EXP	run	1	  0:00:18	00:00:18	70																			
EXP	run	1	  0:00:19	00:00:19	74		EXP	run	1	  0:00:19	00:00:19	71																			
EXP	run	1	  0:00:20	00:00:20	74		EXP	run	1	  0:00:20	00:00:20	71																			
EXP	run	1	  0:00:21	00:00:21	74		EXP	run	1	  0:00:21	00:00:21	71																			
EXP	run	1	  0:00:22	00:00:22	74		EXP	run	1	  0:00:22	00:00:22	71																			
EXP	run	1	  0:00:23	00:00:23	75		EXP	run	1	  0:00:23	00:00:23	71																			
EXP	run	1	  0:00:24	00:00:24	74		EXP	run	1	  0:00:24	00:00:24	71																			
EXP	run	1	  0:00:25	00:00:25	74		EXP	run	1	  0:00:25	00:00:25	71																			
EXP	run	1	  0:00:26	00:00:26	74		EXP	run	1	  0:00:26	00:00:26	71																			
EXP	run	1	  0:00:27	00:00:27	75		EXP	run	1	  0:00:27	00:00:27	71																			
