1PP							3PP																								
PHASE		cycle	EXP TIME	video time	HR		PHASE		cycle	EXP TIME	video time	HR																			
BASELINE	static	0	  0:00:49	00:00:49	83		BASELINE	static	0	  0:00:49	00:00:49	83																			
BASELINE	static	0	  0:00:50	00:00:50	83		BASELINE	static	0	  0:00:50	00:00:50	82																			
BASELINE	static	0	  0:00:51	00:00:51	81		BASELINE	static	0	  0:00:51	00:00:51	83																			
BASELINE	static	0	  0:00:52	00:00:52	82		BASELINE	static	0	  0:00:52	00:00:52	83																			
BASELINE	static	0	  0:00:53	00:00:53	82		BASELINE	static	0	  0:00:53	00:00:53	82																			
BASELINE	static	0	  0:00:54	00:00:54	81		BASELINE	static	0	  0:00:54	00:00:54	83																			
BASELINE	static	0	  0:00:55	00:00:55	81		BASELINE	static	0	  0:00:55	00:00:55	83																			
BASELINE	static	0	  0:00:56	00:00:56	80		BASELINE	static	0	  0:00:56	00:00:56	84																			
BASELINE	static	0	  0:00:57	00:00:57	80		BASELINE	static	0	  0:00:57	00:00:57	84																			
BASELINE	static	0	  0:00:58	00:00:58	79		BASELINE	static	0	  0:00:58	00:00:58	84																			
BASELINE	static	0	  0:00:59	00:00:59	80		BASELINE	static	0	  0:00:59	00:00:59	84																			
BASELINE	static	0	  0:01:00	00:01:00	81		BASELINE	static	0	  0:01:00	00:01:00	84																			
BASELINE	static	0	  0:01:01	00:01:01	81		BASELINE	static	0	  0:01:01	00:01:01	84																			
BASELINE	static	0	  0:01:02	00:01:02	82		BASELINE	static	0	  0:01:02	00:01:02	84																			
BASELINE	static	0	  0:01:03	00:01:03	82		BASELINE	static	0	  0:01:03	00:01:03	84																			
BASELINE	static	0	  0:01:04	00:01:04	82		BASELINE	static	0	  0:01:04	00:01:04	84																			
BASELINE	static	0	  0:01:05	00:01:05	83		BASELINE	static	0	  0:01:05	00:01:05	84																			
BASELINE	static	0	  0:01:06	00:01:06	83		BASELINE	static	0	  0:01:06	00:01:06	84																			
BASELINE	static	0	  0:01:07	00:01:07	86		BASELINE	static	0	  0:01:07	00:01:07	84																			
BASELINE	static	0	  0:01:08	00:01:08	86		BASELINE	static	0	  0:01:08	00:01:08	84																			
BASELINE	static	0	  0:01:09	00:01:09	87		BASELINE	static	0	  0:01:09	00:01:09	84																			
BASELINE	static	0	  0:01:10	00:01:10	87		BASELINE	static	0	  0:01:10	00:01:10	85																			
BASELINE	static	0	  0:01:11	00:01:11	86		BASELINE	static	0	  0:01:11	00:01:11	85																			
BASELINE	static	0	  0:01:12	00:01:12	86		BASELINE	static	0	  0:01:12	00:01:12	86																			
BASELINE	static	0	  0:01:13	00:01:13	86		BASELINE	static	0	  0:01:13	00:01:13	88																			
BASELINE	static	0	  0:01:14	00:01:14	85		BASELINE	static	0	  0:01:14	00:01:14	89																			
BASELINE	static	0	  0:01:15	00:01:15	87		BASELINE	static	0	  0:01:15	00:01:15	89																			
BASELINE	static	0	  0:01:16	00:01:16	88		BASELINE	static	0	  0:01:16	00:01:16	89																			
BASELINE	static	0	  0:01:17	00:01:17	88		BASELINE	static	0	  0:01:17	00:01:17	89																			
BASELINE	static	0	  0:01:18	00:01:18	89		BASELINE	static	0	  0:01:18	00:01:18	89																			
BASELINE	static	0	  0:01:19	00:01:19	90		BASELINE	static	0	  0:01:19	00:01:19	88																			
BASELINE	static	0	  0:01:20	00:01:20	90		BASELINE	static	0	  0:01:20	00:01:20	86																			
BASELINE	static	0	  0:01:21	00:01:21	89		BASELINE	static	0	  0:01:21	00:01:21	86																			
BASELINE	static	0	  0:01:22	00:01:22	89		BASELINE	static	0	  0:01:22	00:01:22	86																			
BASELINE	static	0	  0:01:23	00:01:23	88		BASELINE	static	0	  0:01:23	00:01:23	87																			
BASELINE	static	0	  0:01:24	00:01:24	88		BASELINE	static	0	  0:01:24	00:01:24	87																			
BASELINE	static	0	  0:01:25	00:01:25	88		BASELINE	static	0	  0:01:25	00:01:25	86																			
BASELINE	static	0	  0:01:26	00:01:26	89		BASELINE	static	0	  0:01:26	00:01:26	86																			
BASELINE	static	0	  0:01:27	00:01:27	88		BASELINE	static	0	  0:01:27	00:01:27	87																			
BASELINE	static	0	  0:01:28	00:01:28	89		BASELINE	static	0	  0:01:28	00:01:28	86																			
BASELINE	static	0	  0:01:29	00:01:29	89		BASELINE	static	0	  0:01:29	00:01:29	87																			
BASELINE	static	0	  0:01:30	00:01:30	87		BASELINE	static	0	  0:01:30	00:01:30	87																			
BASELINE	static	0	  0:01:31	00:01:31	86		BASELINE	static	0	  0:01:31	00:01:31	88																			
BASELINE	static	0	  0:01:32	00:01:32	87		BASELINE	static	0	  0:01:32	00:01:32	88																			
BASELINE	static	0	  0:01:33	00:01:33	86		BASELINE	static	0	  0:01:33	00:01:33	89																			
BASELINE	static	0	  0:01:34	00:01:34	86		BASELINE	static	0	  0:01:34	00:01:34	90																			
BASELINE	static	0	  0:01:35	00:01:35	86		BASELINE	static	0	  0:01:35	00:01:35	90																			
BASELINE	static	0	  0:01:36	00:01:36	86		BASELINE	static	0	  0:01:36	00:01:36	90																			
BASELINE	static	0	  0:01:37	00:01:37	85		BASELINE	static	0	  0:01:37	00:01:37	94																			
BASELINE	static	0	  0:01:38	00:01:38	85		BASELINE	static	0	  0:01:38	00:01:38	95																			
BASELINE	static	0	  0:01:39	00:01:39	84		BASELINE	static	0	  0:01:39	00:01:39	92																			
BASELINE	static	0	  0:01:40	00:01:40	84		BASELINE	static	0	  0:01:40	00:01:40	90																			
BASELINE	static	0	  0:01:41	00:01:41	84		BASELINE	static	0	  0:01:41	00:01:41	89																			
BASELINE	static	0	  0:01:42	00:01:42	84		BASELINE	static	0	  0:01:42	00:01:42	88																			
BASELINE	static	0	  0:01:43	00:01:43	84		BASELINE	static	0	  0:01:43	00:01:43	87																			
BASELINE	static	0	  0:01:44	00:01:44	84		BASELINE	static	0	  0:01:44	00:01:44	87																			
BASELINE	static	0	  0:01:45	00:01:45	84		BASELINE	static	0	  0:01:45	00:01:45	85																			
BASELINE	static	0	  0:01:46	00:01:46	84		BASELINE	static	0	  0:01:46	00:01:46	84																			
BASELINE	static	0	  0:01:47	00:01:47	84		BASELINE	static	0	  0:01:47	00:01:47	84																			
BASELINE	static	0	  0:01:48	00:01:48	83		BASELINE	static	0	  0:01:48	00:01:48	84																			
BASELINE	static	0	  0:01:49	00:01:49	84		BASELINE	static	0	  0:01:49	00:01:49	83																			
BASELINE	static	0	  0:01:50	00:01:50	84		BASELINE	static	0	  0:01:50	00:01:50	83																			
BASELINE	static	0	  0:01:51	00:01:51	84		BASELINE	static	0	  0:01:51	00:01:51	84																			
BASELINE	static	0	  0:01:52	00:01:52	86		BASELINE	static	0	  0:01:52	00:01:52	84																			
BASELINE	static	0	  0:01:53	00:01:53	86		BASELINE	static	0	  0:01:53	00:01:53	84																			
BASELINE	static	0	  0:01:54	00:01:54	87		BASELINE	static	0	  0:01:54	00:01:54	85																			
BASELINE	static	0	  0:01:55	00:01:55	88		BASELINE	static	0	  0:01:55	00:01:55	85																			
BASELINE	static	0	  0:01:56	00:01:56	89		BASELINE	static	0	  0:01:56	00:01:56	86																			
BASELINE	static	0	  0:01:57	00:01:57	89		BASELINE	static	0	  0:01:57	00:01:57	85																			
BASELINE	static	0	  0:01:58	00:01:58	88		BASELINE	static	0	  0:01:58	00:01:58	85																			
BASELINE	static	0	  0:01:59	00:01:59	88		BASELINE	static	0	  0:01:59	00:01:59	84																			
BASELINE	static	0	  0:02:00	00:02:00	88		BASELINE	static	0	  0:02:00	00:02:00	83																			
BASELINE	static	0	  0:02:01	00:02:01	88		BASELINE	static	0	  0:02:01	00:02:01	83																			
BASELINE	static	0	  0:02:02	00:02:02	88		BASELINE	static	0	  0:02:02	00:02:02	84																			
BASELINE	static	0	  0:02:03	00:02:03	88		BASELINE	static	0	  0:02:03	00:02:03	84																			
BASELINE	static	0	  0:02:04	00:02:04	88		BASELINE	static	0	  0:02:04	00:02:04	86																			
BASELINE	static	0	  0:02:05	00:02:05	89		BASELINE	static	0	  0:02:05	00:02:05	85																			
BASELINE	static	0	  0:02:06	00:02:06	90		BASELINE	static	0	  0:02:06	00:02:06	85																			
BASELINE	static	0	  0:02:07	00:02:07	91		BASELINE	static	0	  0:02:07	00:02:07	85																			
BASELINE	static	0	  0:02:08	00:02:08	92		BASELINE	static	0	  0:02:08	00:02:08	85																			
BASELINE	static	0	  0:02:09	00:02:09	94		BASELINE	static	0	  0:02:09	00:02:09	84																			
BASELINE	static	0	  0:02:10	00:02:10	94		BASELINE	static	0	  0:02:10	00:02:10	84																			
BASELINE	static	0	  0:02:11	00:02:11	94		BASELINE	static	0	  0:02:11	00:02:11	85																			
BASELINE	static	0	  0:02:12	00:02:12	94		BASELINE	static	0	  0:02:12	00:02:12	85																			
BASELINE	static	0	  0:02:13	00:02:13	94		BASELINE	static	0	  0:02:13	00:02:13	86																			
BASELINE	static	0	  0:02:14	00:02:14	93		BASELINE	static	0	  0:02:14	00:02:14	86																			
BASELINE	static	0	  0:02:15	00:02:15	93		BASELINE	static	0	  0:02:15	00:02:15	87																			
BASELINE	static	0	  0:02:16	00:02:16	93		BASELINE	static	0	  0:02:16	00:02:16	88																			
BASELINE	static	0	  0:02:17	00:02:17	95		BASELINE	static	0	  0:02:17	00:02:17	88																			
BASELINE	static	0	  0:02:18	00:02:18	97		BASELINE	static	0	  0:02:18	00:02:18	88																			
BASELINE	static	0	  0:02:19	00:02:19	97		BASELINE	static	0	  0:02:19	00:02:19	87																			
BASELINE	static	0	  0:02:20	00:02:20	96		BASELINE	static	0	  0:02:20	00:02:20	86																			
BASELINE	static	0	  0:02:21	00:02:21	95		BASELINE	static	0	  0:02:21	00:02:21	87																			
BASELINE	static	0	  0:02:22	00:02:22	94		BASELINE	static	0	  0:02:22	00:02:22	87																			
BASELINE	static	0	  0:02:23	00:02:23	91		BASELINE	static	0	  0:02:23	00:02:23	89																			
BASELINE	static	0	  0:02:24	00:02:24	89		BASELINE	static	0	  0:02:24	00:02:24	89																			
BASELINE	static	0	  0:02:25	00:02:25	87		BASELINE	static	0	  0:02:25	00:02:25	89																			
BASELINE	static	0	  0:02:26	00:02:26	85		BASELINE	static	0	  0:02:26	00:02:26	89																			
BASELINE	static	0	  0:02:27	00:02:27	84		BASELINE	static	0	  0:02:27	00:02:27	89																			
BASELINE	static	0	  0:02:28	00:02:28	83		BASELINE	static	0	  0:02:28	00:02:28	88																			
BASELINE	static	0	  0:02:29	00:02:29	83		BASELINE	static	0	  0:02:29	00:02:29	87																			
BASELINE	static	0	  0:02:30	00:02:30	82		BASELINE	static	0	  0:02:30	00:02:30	87																			
BASELINE	static	0	  0:02:31	00:02:31	82		BASELINE	static	0	  0:02:31	00:02:31	87																			
BASELINE	static	0	  0:02:32	00:02:32	82		BASELINE	static	0	  0:02:32	00:02:32	88																			
BASELINE	static	0	  0:02:33	00:02:33	82		BASELINE	static	0	  0:02:33	00:02:33	89																			
BASELINE	static	0	  0:02:34	00:02:34	81		BASELINE	static	0	  0:02:34	00:02:34	89																			
BASELINE	static	0	  0:02:35	00:02:35	81		BASELINE	static	0	  0:02:35	00:02:35	89																			
BASELINE	static	0	  0:02:36	00:02:36	80		BASELINE	static	0	  0:02:36	00:02:36	89																			
BASELINE	static	0	  0:02:37	00:02:37	80		BASELINE	static	0	  0:02:37	00:02:37	88																			
BASELINE	static	0	  0:02:38	00:02:38	80		BASELINE	static	0	  0:02:38	00:02:38	88																			
BASELINE	static	0	  0:02:39	00:02:39	81		BASELINE	static	0	  0:02:39	00:02:39	88																			
BASELINE	static	0	  0:02:40	00:02:40	83		BASELINE	static	0	  0:02:40	00:02:40	88																			
BASELINE	static	0	  0:02:41	00:02:41	83		BASELINE	static	0	  0:02:41	00:02:41	88																			
BASELINE	static	0	  0:02:42	00:02:42	83		BASELINE	static	0	  0:02:42	00:02:42	87																			
BASELINE	static	0	  0:02:43	00:02:43	83		BASELINE	static	0	  0:02:43	00:02:43	86																			
BASELINE	static	0	  0:02:44	00:02:44	83		BASELINE	static	0	  0:02:44	00:02:44	86																			
BASELINE	static	0	  0:02:45	00:02:45	84		BASELINE	static	0	  0:02:45	00:02:45	86																			
BASELINE	static	0	  0:02:46	00:02:46	85		BASELINE	static	0	  0:02:46	00:02:46	87																			
BASELINE	static	0	  0:02:47	00:02:47	86		BASELINE	static	0	  0:02:47	00:02:47	88																			
BASELINE	static	0	  0:02:48	00:02:48	88		BASELINE	static	0	  0:02:48	00:02:48	89																			
BASELINE	static	0	  0:02:49	00:02:49	90		BASELINE	static	0	  0:02:49	00:02:49	89																			
BASELINE	static	0	  0:02:50	00:02:50	92		BASELINE	static	0	  0:02:50	00:02:50	89																			
BASELINE	static	0	  0:02:51	00:02:51	93		BASELINE	static	0	  0:02:51	00:02:51	88																			
BASELINE	static	0	  0:02:52	00:02:52	91		BASELINE	static	0	  0:02:52	00:02:52	88																			
BASELINE	static	0	  0:02:53	00:02:53	90		BASELINE	static	0	  0:02:53	00:02:53	88																			
BASELINE	static	0	  0:02:54	00:02:54	89		BASELINE	static	0	  0:02:54	00:02:54	88																			
BASELINE	static	0	  0:02:55	00:02:55	87		BASELINE	static	0	  0:02:55	00:02:55	86																			
BASELINE	static	0	  0:02:56	00:02:56	87		BASELINE	static	0	  0:02:56	00:02:56	86																			
BASELINE	static	0	  0:02:57	00:02:57	87		BASELINE	static	0	  0:02:57	00:02:57	87																			
BASELINE	static	0	  0:02:58	00:02:58	87		BASELINE	static	0	  0:02:58	00:02:58	87																			
BASELINE	static	0	  0:02:59	00:02:59	87		BASELINE	static	0	  0:02:59	00:02:59	88																			
BASELINE	static	0	  0:03:00	00:03:00	87		BASELINE	static	0	  0:03:00	00:03:00	88																			
BASELINE	static	0	  0:03:01	00:03:01	87		BASELINE	static	0	  0:03:01	00:03:01	87																			
BASELINE	static	0	  0:03:02	00:03:02	86		BASELINE	static	0	  0:03:02	00:03:02	87																			
BASELINE	static	0	  0:03:03	00:03:03	86		BASELINE	static	0	  0:03:03	00:03:03	87																			
BASELINE	static	0	  0:03:04	00:03:04	85		BASELINE	static	0	  0:03:04	00:03:04	86																			
BASELINE	static	0	  0:03:05	00:03:05	85		BASELINE	static	0	  0:03:05	00:03:05	86																			
BASELINE	static	0	  0:03:06	00:03:06	88		BASELINE	static	0	  0:03:06	00:03:06	86																			
BASELINE	static	0	  0:03:07	00:03:07	89		BASELINE	static	0	  0:03:07	00:03:07	86																			
BASELINE	static	0	  0:03:08	00:03:08	90		BASELINE	static	0	  0:03:08	00:03:08	86																			
BASELINE	static	0	  0:03:09	00:03:09	90		BASELINE	static	0	  0:03:09	00:03:09	87																			
BASELINE	static	0	  0:03:10	00:03:10	89		BASELINE	static	0	  0:03:10	00:03:10	88																			
BASELINE	static	0	  0:03:11	00:03:11	90		BASELINE	static	0	  0:03:11	00:03:11	89																			
BASELINE	static	0	  0:03:12	00:03:12	90		BASELINE	static	0	  0:03:12	00:03:12	91																			
BASELINE	static	0	  0:03:13	00:03:13	90		BASELINE	static	0	  0:03:13	00:03:13	91																			
BASELINE	static	0	  0:03:14	00:03:14	90		BASELINE	static	0	  0:03:14	00:03:14	89																			
BASELINE	static	0	  0:03:15	00:03:15	91		BASELINE	static	0	  0:03:15	00:03:15	88																			
BASELINE	static	0	  0:03:16	00:03:16	90		BASELINE	static	0	  0:03:16	00:03:16	87																			
BASELINE	static	0	  0:03:17	00:03:17	89		BASELINE	static	0	  0:03:17	00:03:17	86																			
BASELINE	static	0	  0:03:18	00:03:18	89		BASELINE	static	0	  0:03:18	00:03:18	85																			
BASELINE	static	0	  0:03:19	00:03:19	88		BASELINE	static	0	  0:03:19	00:03:19	84																			
BASELINE	static	0	  0:03:20	00:03:20	88		BASELINE	static	0	  0:03:20	00:03:20	84																			
BASELINE	static	0	  0:03:21	00:03:21	88		BASELINE	static	0	  0:03:21	00:03:21	83																			
BASELINE	static	0	  0:03:22	00:03:22	87		BASELINE	static	0	  0:03:22	00:03:22	83																			
BASELINE	static	0	  0:03:23	00:03:23	87		BASELINE	static	0	  0:03:23	00:03:23	83																			
BASELINE	static	0	  0:03:24	00:03:24	89		BASELINE	static	0	  0:03:24	00:03:24	83																			
BASELINE	static	0	  0:03:25	00:03:25	89		BASELINE	static	0	  0:03:25	00:03:25	83																			
BASELINE	static	0	  0:03:26	00:03:26	94		BASELINE	static	0	  0:03:26	00:03:26	83																			
BASELINE	static	0	  0:03:27	00:03:27	95		BASELINE	static	0	  0:03:27	00:03:27	82																			
BASELINE	static	0	  0:03:28	00:03:28	93		BASELINE	static	0	  0:03:28	00:03:28	82																			
BASELINE	static	0	  0:03:29	00:03:29	91		BASELINE	static	0	  0:03:29	00:03:29	82																			
BASELINE	static	0	  0:03:30	00:03:30	89		BASELINE	static	0	  0:03:30	00:03:30	82																			
BASELINE	static	0	  0:03:31	00:03:31	88		BASELINE	static	0	  0:03:31	00:03:31	81																			
BASELINE	static	0	  0:03:32	00:03:32	85		BASELINE	static	0	  0:03:32	00:03:32	82																			
BASELINE	static	0	  0:03:33	00:03:33	84		BASELINE	static	0	  0:03:33	00:03:33	84																			
BASELINE	static	0	  0:03:34	00:03:34	84		BASELINE	static	0	  0:03:34	00:03:34	85																			
BASELINE	static	0	  0:03:35	00:03:35	82		BASELINE	static	0	  0:03:35	00:03:35	85																			
BASELINE	static	0	  0:03:36	00:03:36	81		BASELINE	static	0	  0:03:36	00:03:36	86																			
BASELINE	static	0	  0:03:37	00:03:37	81		BASELINE	static	0	  0:03:37	00:03:37	84																			
BASELINE	static	0	  0:03:38	00:03:38	80		BASELINE	static	0	  0:03:38	00:03:38	83																			
BASELINE	static	0	  0:03:39	00:03:39	80		BASELINE	static	0	  0:03:39	00:03:39	83																			
BASELINE	static	0	  0:03:40	00:03:40	80		BASELINE	static	0	  0:03:40	00:03:40	82																			
BASELINE	static	0	  0:03:41	00:03:41	80		BASELINE	static	0	  0:03:41	00:03:41	82																			
BASELINE	static	0	  0:03:42	00:03:42	79		BASELINE	static	0	  0:03:42	00:03:42	82																			
BASELINE	static	0	  0:03:43	00:03:43	80		BASELINE	static	0	  0:03:43	00:03:43	82																			
BASELINE	static	0	  0:03:44	00:03:44	81		BASELINE	static	0	  0:03:44	00:03:44	80																			
BASELINE	static	0	  0:03:45	00:03:45	81		BASELINE	static	0	  0:03:45	00:03:45	81																			
BASELINE	static	0	  0:03:46	00:03:46	81		BASELINE	static	0	  0:03:46	00:03:46	81																			
BASELINE	static	0	  0:03:47	00:03:47	82		BASELINE	static	0	  0:03:47	00:03:47	83																			
BASELINE	static	0	  0:03:48	00:03:48	83		BASELINE	static	0	  0:03:48	00:03:48	84																			
BASELINE	static	0	  0:03:49	00:03:49	85		BASELINE	static	0	  0:03:49	00:03:49	85																			
BASELINE	static	0	  0:03:50	00:03:50	86		BASELINE	static	0	  0:03:50	00:03:50	85																			
BASELINE	static	0	  0:03:51	00:03:51	87		BASELINE	static	0	  0:03:51	00:03:51	84																			
BASELINE	static	0	  0:03:52	00:03:52	87		BASELINE	static	0	  0:03:52	00:03:52	85																			
BASELINE	static	0	  0:03:53	00:03:53	87		BASELINE	static	0	  0:03:53	00:03:53	85																			
BASELINE	static	0	  0:03:54	00:03:54	86		BASELINE	static	0	  0:03:54	00:03:54	86																			
BASELINE	static	0	  0:03:55	00:03:55	86		BASELINE	static	0	  0:03:55	00:03:55	86																			
BASELINE	static	0	  0:03:56	00:03:56	85		BASELINE	static	0	  0:03:56	00:03:56	85																			
BASELINE	static	0	  0:03:57	00:03:57	85		BASELINE	static	0	  0:03:57	00:03:57	85																			
BASELINE	static	0	  0:03:58	00:03:58	83		BASELINE	static	0	  0:03:58	00:03:58	85																			
BASELINE	static	0	  0:03:59	00:03:59	83		BASELINE	static	0	  0:03:59	00:03:59	86																			
BASELINE	static	0	  0:04:00				BASELINE	static	0	  0:04:00																					
																															
EXP	run	1	  0:00:00	00:00:00	86		EXP	run	1	  0:00:00	00:00:00	85																			
EXP	run	1	  0:00:01	00:00:01	87		EXP	run	1	  0:00:01	00:00:01	85																			
EXP	run	1	  0:00:02	00:00:02	87		EXP	run	1	  0:00:02	00:00:02	86																			
EXP	run	1	  0:00:03	00:00:03	87		EXP	run	1	  0:00:03	00:00:03	86																			
EXP	run	1	  0:00:04	00:00:04	87		EXP	run	1	  0:00:04	00:00:04	85																			
EXP	run	1	  0:00:05	00:00:05	87		EXP	run	1	  0:00:05	00:00:05	85																			
EXP	run	1	  0:00:06	00:00:06	86		EXP	run	1	  0:00:06	00:00:06	83																			
EXP	run	1	  0:00:07	00:00:07	86		EXP	run	1	  0:00:07	00:00:07	83																			
EXP	run	1	  0:00:08	00:00:08	86		EXP	run	1	  0:00:08	00:00:08	81																			
EXP	run	1	  0:00:09	00:00:09	86		EXP	run	1	  0:00:09	00:00:09	81																			
EXP	run	1	  0:00:10	00:00:10	86		EXP	run	1	  0:00:10	00:00:10	80																			
EXP	run	1	  0:00:11	00:00:11	86		EXP	run	1	  0:00:11	00:00:11	79																			
EXP	run	1	  0:00:12	00:00:12	85		EXP	run	1	  0:00:12	00:00:12	79																			
EXP	run	1	  0:00:13	00:00:13	84		EXP	run	1	  0:00:13	00:00:13	80																			
EXP	run	1	  0:00:14	00:00:14	83		EXP	run	1	  0:00:14	00:00:14	81																			
EXP	run	1	  0:00:15	00:00:15	83		EXP	run	1	  0:00:15	00:00:15	81																			
EXP	run	1	  0:00:16	00:00:16	82		EXP	run	1	  0:00:16	00:00:16	82																			
EXP	run	1	  0:00:17	00:00:17	82		EXP	run	1	  0:00:17	00:00:17	81																			
EXP	run	1	  0:00:18	00:00:18	82		EXP	run	1	  0:00:18	00:00:18	81																			
EXP	run	1	  0:00:19	00:00:19	82		EXP	run	1	  0:00:19	00:00:19	83																			
EXP	run	1	  0:00:20	00:00:20	82		EXP	run	1	  0:00:20	00:00:20	83																			
EXP	run	1	  0:00:21	00:00:21	84		EXP	run	1	  0:00:21	00:00:21	84																			
EXP	run	1	  0:00:22	00:00:22	88		EXP	run	1	  0:00:22	00:00:22	84																			
EXP	run	1	  0:00:23	00:00:23	89		EXP	run	1	  0:00:23	00:00:23	84																			
EXP	run	1	  0:00:24	00:00:24	92		EXP	run	1	  0:00:24	00:00:24	84																			
EXP	run	1	  0:00:25	00:00:25	92		EXP	run	1	  0:00:25	00:00:25	83																			
EXP	run	1	  0:00:26	00:00:26	93		EXP	run	1	  0:00:26	00:00:26	84																			
EXP	run	1	  0:00:27	00:00:27	93		EXP	run	1	  0:00:27	00:00:27	84																			
