1PP							3PP																								
PHASE			EXP TIME	video time	HR		PHASE			EXP TIME	video time	HR																			
BASELINE	static	0	  0:00:00	00:00:15	79		BASELINE	static	0	  0:00:00	00:00:07	81																			
BASELINE	static	0	  0:00:01	00:00:16	78		BASELINE	static	0	  0:00:01	00:00:08	81																			
BASELINE	static	0	  0:00:02	00:00:17	78		BASELINE	static	0	  0:00:02	00:00:09	81																			
BASELINE	static	0	  0:00:03	00:00:18	78		BASELINE	static	0	  0:00:03	00:00:10	80																			
BASELINE	static	0	  0:00:04	00:00:19	77		BASELINE	static	0	  0:00:04	00:00:11	80																			
BASELINE	static	0	  0:00:05	00:00:20	77		BASELINE	static	0	  0:00:05	00:00:12	80																			
BASELINE	static	0	  0:00:06	00:00:21	76		BASELINE	static	0	  0:00:06	00:00:13	79																			
BASELINE	static	0	  0:00:07	00:00:22	75		BASELINE	static	0	  0:00:07	00:00:14	78																			
BASELINE	static	0	  0:00:08	00:00:23	75		BASELINE	static	0	  0:00:08	00:00:15	77																			
BASELINE	static	0	  0:00:09	00:00:24	76		BASELINE	static	0	  0:00:09	00:00:16	77																			
BASELINE	static	0	  0:00:10	00:00:25	76		BASELINE	static	0	  0:00:10	00:00:17	79																			
BASELINE	static	0	  0:00:11	00:00:26	77		BASELINE	static	0	  0:00:11	00:00:18	81																			
BASELINE	static	0	  0:00:12	00:00:27	76		BASELINE	static	0	  0:00:12	00:00:19	81																			
BASELINE	static	0	  0:00:13	00:00:28	76		BASELINE	static	0	  0:00:13	00:00:20	76																			
BASELINE	static	0	  0:00:14	00:00:29	75		BASELINE	static	0	  0:00:14	00:00:21	75																			
BASELINE	static	0	  0:00:15	00:00:30	76		BASELINE	static	0	  0:00:15	00:00:22	73																			
BASELINE	static	0	  0:00:16	00:00:31	76		BASELINE	static	0	  0:00:16	00:00:23	72																			
BASELINE	static	0	  0:00:17	00:00:32	76		BASELINE	static	0	  0:00:17	00:00:24	72																			
BASELINE	static	0	  0:00:18	00:00:33	76		BASELINE	static	0	  0:00:18	00:00:25	72																			
BASELINE	static	0	  0:00:19	00:00:34	75		BASELINE	static	0	  0:00:19	00:00:26	77																			
BASELINE	static	0	  0:00:20	00:00:35	76		BASELINE	static	0	  0:00:20	00:00:27	82																			
BASELINE	static	0	  0:00:21	00:00:36	77		BASELINE	static	0	  0:00:21	00:00:28	83																			
BASELINE	static	0	  0:00:22	00:00:37	77		BASELINE	static	0	  0:00:22	00:00:29	84																			
BASELINE	static	0	  0:00:23	00:00:38	78		BASELINE	static	0	  0:00:23	00:00:30	83																			
BASELINE	static	0	  0:00:24	00:00:39	78		BASELINE	static	0	  0:00:24	00:00:31	83																			
BASELINE	static	0	  0:00:25	00:00:40	77		BASELINE	static	0	  0:00:25	00:00:32	80																			
BASELINE	static	0	  0:00:26	00:00:41	77		BASELINE	static	0	  0:00:26	00:00:33	79																			
BASELINE	static	0	  0:00:27	00:00:42	76		BASELINE	static	0	  0:00:27	00:00:34	81																			
BASELINE	static	0	  0:00:28	00:00:43	75		BASELINE	static	0	  0:00:28	00:00:35	83																			
BASELINE	static	0	  0:00:29	00:00:44	74		BASELINE	static	0	  0:00:29	00:00:36	83																			
BASELINE	static	0	  0:00:30	00:00:45	74		BASELINE	static	0	  0:00:30	00:00:37	83																			
BASELINE	static	0	  0:00:31	00:00:46	73		BASELINE	static	0	  0:00:31	00:00:38	82																			
BASELINE	static	0	  0:00:32	00:00:47	73		BASELINE	static	0	  0:00:32	00:00:39	81																			
BASELINE	static	0	  0:00:33	00:00:48	72		BASELINE	static	0	  0:00:33	00:00:40	82																			
BASELINE	static	0	  0:00:34	00:00:49	73		BASELINE	static	0	  0:00:34	00:00:41	82																			
BASELINE	static	0	  0:00:35	00:00:50	73		BASELINE	static	0	  0:00:35	00:00:42	85																			
BASELINE	static	0	  0:00:36	00:00:51	73		BASELINE	static	0	  0:00:36	00:00:43	85																			
BASELINE	static	0	  0:00:37	00:00:52	73		BASELINE	static	0	  0:00:37	00:00:44	84																			
